shop,genre,sales,units,page_views
49758,216424,152130,23,185
49758,565724,4752,3,71
49758,567645,613554,175,2077
49774,201351,0,0,2
49776,205272,5239100,1802,74037
49789,100487,25300,15,1491
49789,110365,3626,2,147
49789,200181,5980,3,363
49789,205582,11160,2,62
49789,206440,6560,2,484
49789,207288,74854,49,5211
49789,216158,244289,63,8166
49789,216173,6205659,4880,82032
49789,304080,9307407,747,71376
49789,408789,379518,64,4007
49789,502221,775848,83,17672
49789,502280,271934,26,7160
49789,502835,0,0,1
49789,509434,612785,279,10121
49789,551732,0,0,174
49789,551736,66761,33,603
49789,558846,0,0,330
49789,558873,196810,20,3967
49789,560271,44017,36,3241
49804,100487,250,3,148
49804,206440,39472,22,1093
49804,206471,1699,1,91
49804,502221,0,0,476
49804,502280,6999,1,362
49804,558846,0,0,82
49804,558873,0,0,84
49804,560271,0,0,111
49858,200181,0,0,254
49858,201184,0,0,2
49858,201632,34819,3,8696
49858,201925,0,0,254
49858,204964,0,0,352
49858,205272,0,0,103
49858,205611,0,0,407
49858,207288,0,0,52
49858,208532,46650,3,677
49858,214099,0,0,1
49858,215913,0,0,64
49858,401131,0,0,11
49858,402279,0,0,91
49858,407120,4493,1,55
49858,408789,0,0,58
49858,502835,0,0,104
49858,506539,0,0,2
49858,508456,0,0,26
49858,509417,16712,2,256
49858,509434,0,0,25
49858,551228,0,0,23
49858,555421,0,0,160
49858,560271,9223,5,196
49858,563689,0,0,6
49858,564286,0,0,484
49858,564895,0,0,10
49858,566403,0,0,196
49866,100487,0,0,162
49866,101384,2640000,53,920
49866,101535,0,0,4
49866,101954,595000,60,515
49866,110632,0,0,76
49866,201184,19806000,369,13360
49866,207802,0,0,18
49866,214099,48000,2,43
49866,214104,17709000,968,23063
49866,214781,0,0,33
49866,501098,157649000,12834,120228
49866,506536,0,0,114
49866,551180,0,0,320
49866,564647,0,0,25
49866,567538,2288000,152,3255
49866,567645,48000,3,51
49866,567662,0,0,12
50019,101535,856500,169,10285
50024,206440,18980,8,1645
50024,206471,8500,4,605
50024,207288,0,0,21
50024,408789,6820,6,717
50141,101535,1564544,158,12939
50141,201925,0,0,81
50141,207774,92203,10,1752
50141,207802,7948,1,587
50141,214099,0,0,15
50141,214104,0,0,332
50141,216424,1067820,60,3135
50141,301577,0,0,717
50141,401534,0,0,38
50141,408789,226930,41,2828
50141,551180,0,0,38
50141,551732,263062,27,1388
50141,551736,96798,26,1474
50141,564647,0,0,228
50236,216173,21000,23,406
50236,560271,274620,54,1424
50294,201925,0,0,2
50294,210413,0,0,502
50294,502835,4175140,2366,92276
50294,509434,4065078,2019,58825
50294,560271,771250,498,16953
50344,204586,0,0,3
50344,205272,0,0,33
50344,205582,0,0,176
50344,205611,47230,12,2714
50344,215430,1529820,52,16801
50344,216173,0,0,139
50344,551228,96640,14,10697
50344,551736,0,0,9
50344,563689,0,0,63
50399,401131,8800,4,795
50442,205582,17919,5,526
50442,205611,0,0,4
50442,408789,2000,2,109
50442,563689,150426,12,689
50494,216173,0,0,34
505,207774,16148,8,440
505,214099,63180,14,125
505,506539,1296,2,322
505,564647,4672,3,261
505,567645,9720,4,156
50523,201632,33373,9,367
50523,201925,2812,1,121
50523,205272,39241,7,423
50523,205611,5839,1,236
50523,207288,186457,69,1663
50523,208532,12476,3,275
50523,216173,2894,1,32
50523,216424,10509,3,83
50523,401131,9303,3,172
50523,402279,10503,3,133
50523,502280,17546,3,611
50523,502835,189580,30,1710
50523,506012,31784,5,631
50523,508456,83376,18,3414
50523,509417,24977,4,89
50523,509434,67749,20,577
50523,510003,119456,68,771
50523,555003,22184,5,174
50523,555421,41428,7,128
50523,560271,289555,90,3756
50523,564286,4076,1,12
50523,564895,129101,34,3070
50523,565724,0,0,37
50523,567554,82851,4,379
50618,101384,5920000,122,2857
50618,101535,30000,2,91
50618,101954,3127400,94,2435
50618,201184,100000,6,172
50618,205761,0,0,6
50618,207802,240000,10,177
50618,214099,0,0,2
50618,214104,1925000,311,5278
50618,408789,40000,4,504
50618,506536,20000,2,183
50618,506539,330000,16,1394
50618,508456,420000,7,740
50618,551180,40000,4,553
50618,551228,1075000,69,3364
50618,566647,2910000,144,2931
50618,567538,1035000,35,2792
50701,402018,23540,4,292
50701,502221,0,0,7
50839,205761,70097402,31350,526336
50839,551736,7641160,344,11538
50861,101535,265260,65,13484
50861,560271,236726,342,14735
50867,100181,178472000,3160,91361
50867,101954,66000,17,778
50867,201184,15097000,791,13221
50867,201925,19137000,306,18740
50867,204586,74052000,1671,80228
50867,205582,1371000,76,5327
50867,205611,0,0,24
50867,207802,150000,12,479
50867,212377,41747000,1073,59255
50867,214104,6949000,648,12054
50867,215913,3431000,138,8778
50867,402279,2751000,281,13145
50867,506012,1416000,33,1698
50867,509417,5685000,315,14344
50867,551228,0,0,1
50867,551736,5955000,494,6215
50867,555421,2545000,30,2787
50867,563689,387000,17,779
50867,564647,94669000,7131,62975
50867,567554,138553000,4258,158139
51005,567645,21504,14,386
51146,110365,11760,11,1372
51146,560271,4373121,1508,44446
51161,100487,0,0,6
51161,206440,0,0,102
51161,216424,249000,27,581
51161,507843,0,0,8
51161,510003,0,0,11
51161,567251,0,0,6
51161,567538,0,0,16
51161,567623,60500,2,41
51172,110435,3980,1,194
51172,207802,5137800,598,14617
51172,214104,1103380,174,4349
51185,110365,13200,8,641
51185,200181,71820,8,452
51185,204586,1569332,95,10931
51185,205582,931520,131,4863
51185,210413,59600,2,198
51185,212377,265860,17,2384
51185,215430,34500,1,220
51185,301577,237390,23,6076
51185,402018,32500,5,265
51185,402279,495020,37,2978
51185,501098,87956,18,1974
51185,502280,0,0,87
51185,502835,6630,1,54
51185,508456,87300,5,1592
51185,551228,37040,6,1073
51185,551732,0,0,88
51185,563689,0,0,94
51185,564895,0,0,200
51217,206440,2259190,555,33101
51217,206471,344540,79,2999
51217,551180,78060,23,890
51217,558846,1273100,393,16807
51217,558873,19488560,4408,182982
51265,201632,45100,5,358
51265,407120,4764820,1444,44246
51280,401131,1924485,845,42730
51391,216424,1302752,260,8282
5144,100487,0,0,574
51460,100181,0,0,49
51460,201632,6000,1,327
51460,207802,0,0,19
51460,212377,118056,34,2109
51460,214104,0,0,21
51460,215913,72455,18,4946
51460,402018,8800,1,1021
51460,402279,36400,20,1122
51460,506539,3300,1,74
51460,567554,194900,44,5702
51469,101954,51000,181,378
51469,551228,3490,1,548
51477,555421,24100,5,598
51547,205611,22324,4,497
51547,215913,3206972,217,20333
51547,216173,6287,10,408
51547,401534,104704,24,1694
51547,402279,391545,102,13083
51547,407120,3888,4,137
51547,408789,2970,1,126
51547,551732,631309,115,2227
51547,551736,757324,161,3116
51547,567554,249022,15,3803
51616,100181,62781,15,785
51616,100487,1560,1,80
51616,101020,8960,2,56
51616,200181,60271,17,430
51616,201351,4520,2,386
51616,201632,77362,17,3107
51616,202502,0,0,102
51616,204964,26889,6,481
51616,205611,5340,3,125
51616,205761,32184,10,284
51616,206361,0,0,7
51616,206440,29781,10,756
51616,206471,7376,4,1285
51616,207288,69122,18,1449
51616,207966,3900,3,51
51616,208532,0,0,19
51616,210022,16822,7,172
51616,210413,0,0,17
51616,214099,2900,1,15
51616,214781,1169,1,7
51616,216424,0,0,22
51616,301577,20964,12,618
51616,304080,177438,15,4570
51616,408789,22260,2,10
51616,501098,2518,1,34
51616,502221,0,0,59
51616,502280,25911,7,2530
51616,502835,67941,14,1653
51616,506012,18852,9,423
51616,506536,0,0,37
51616,506539,0,0,88
51616,507843,56247,30,734
51616,508456,30629,8,129
51616,509434,8612,4,128
51616,510003,0,0,32
51616,551180,75645,30,1459
51616,551732,3004,2,194
51616,551736,25282,4,688
51616,554973,8970,4,84
51616,555421,10506,7,224
51616,558846,109018,20,2831
51616,558873,0,0,138
51616,560271,116592,42,2039
51616,563689,6560,2,41
51616,564895,0,0,830
51616,565724,42937,9,825
51616,566403,0,0,1
51616,567554,1910,1,102
51616,567645,0,0,12
51756,205761,0,0,12
51756,216424,12500,3,56
51806,110365,755060,252,23577
51806,207288,45320,18,1137
51806,502280,23760,3,375
51806,560271,297380,279,8414
51840,100487,7980,1,243
51840,206440,0,0,331
51840,206471,189220,82,10454
51840,216173,7000,7,197
51840,408789,0,0,205
51840,551180,15870,8,869
51840,558846,6980,1,272
51840,560271,78780,47,2014
51840,566403,631420,24,3624
51845,508456,637369,18,9893
51867,207288,334,1,174
51867,551736,13464,21,330
5187,200181,100650,15,345
5187,201925,555175,69,4542
5187,205611,0,0,105
5187,207288,680,1,16
5187,214099,480,1,241
5187,214781,330489,90,469
5187,402279,403815,73,3678
5187,408789,0,0,77
5187,551180,135888,39,4496
5187,551736,1050,1,39
5187,558846,4788,2,199
5187,558873,0,0,61
5187,567623,210493,97,1235
51885,509434,341820,187,4071
51885,560271,9935896,8038,115885
52044,101384,37000000,535,11021
52044,101535,2231000,131,4542
52044,101954,40000,2,1177
52044,110409,22738000,1660,15505
52044,201184,5127000,307,3990
52044,207288,0,0,22
52044,207774,32916000,2186,23516
52044,214099,3678000,267,4345
52044,214104,24000,2,104
52044,408789,125000,3,771
52044,506539,68000,4,217
52044,551180,0,0,61
52044,558873,8160000,17,5013
52070,567538,9315053,1784,35933
52105,201632,0,0,76
52105,205582,0,0,10
52105,205611,3069,1,457
52105,215430,81928,3,7558
52105,551228,331450,30,8258
52105,563689,22044,1,110
52147,101535,1270060,486,12056
52147,110435,0,0,1
52147,207774,2513460,665,24865
52147,214099,21200,8,319
52147,566647,416270,111,7123
52150,201632,60608,5,292
52150,205272,0,0,16
52150,205761,0,0,2
52150,215913,0,0,12
52150,555003,0,0,3
52150,567623,0,0,50
52162,216424,0,0,0
52162,508456,110000,8,2073
52162,551736,3150,2,26
52165,101954,0,0,58
52165,206440,99420,23,1444
52165,216158,403425,43,5161
52165,304080,0,0,17
52165,408789,1779288,561,57249
52165,551180,18835491,4382,105683
52165,558846,105370,19,1817
52165,558873,2277590,232,25700
52181,100181,68116,29,1305
52181,100487,23217,9,369
52181,101020,4480,1,30
52181,200181,37566,17,804
52181,201632,62457,18,609
52181,201925,3509,1,59
52181,202502,0,0,10
52181,204964,0,0,2
52181,205761,5554,2,276
52181,206361,7150,1,5
52181,206440,32705,13,456
52181,206471,26100,8,312
52181,207288,21224,13,359
52181,207966,1754,1,4
52181,208532,7864,5,33
52181,210022,10556,4,136
52181,212377,0,0,10
52181,216173,5520,3,80
52181,301577,31302,24,480
52181,304080,14605,4,128
52181,401131,8528,1,48
52181,501098,3835,1,37
52181,502221,0,0,17
52181,502280,32990,5,803
52181,502835,29379,24,266
52181,506012,83020,42,1550
52181,507843,170655,81,1366
52181,508456,27318,9,126
52181,509434,15492,7,178
52181,510003,9568,2,33
52181,551180,76633,20,613
52181,551732,2124,1,243
52181,551736,7484,4,156
52181,555421,6224,3,113
52181,558846,54467,16,531
52181,560271,180770,96,2237
52181,564895,0,0,38
52181,565724,0,0,68
52181,566403,0,0,184
52181,567554,0,0,18
52181,567645,3608,1,13
52214,201632,47740,13,2439
52214,204586,68640,3,506
52214,205582,3198586,701,43204
52214,205611,49500,3,217
52214,205761,0,0,47
52214,206363,0,0,3
52214,206440,116062,28,4059
52214,206471,179211,26,7335
52214,212377,1161024,183,16798
52214,215913,0,0,868
52214,216173,118918,50,2436
52214,216424,218850,122,2109
52214,301577,85800,10,11085
52214,402279,1120240,233,16716
52214,502835,59840,8,4290
52214,508456,844431,130,4413
52214,509417,195360,12,1094
52214,551180,10628,3,61
52214,558846,902692,91,6850
52214,558873,3756992,461,45936
52239,101384,582095000,2813,101021
52239,101954,1862000,48,2072
52239,110365,0,0,294
52239,214099,198000,18,578
52239,216424,0,0,30
52239,506539,20000,1,108
52256,200181,0,0,5
52256,201632,9105,4,90
52256,204586,68335,6,81
52256,208532,256865,13,442
52256,212377,0,0,2
52256,216424,27960,2,120
52256,502835,2271686,90,2324
52256,506012,73997,3,529
52256,508456,45498,2,80
52256,509417,45785,3,277
52256,509434,7695,4,105
52256,554973,1710603,75,2514
52256,564286,124913145,1566,293004
52256,564895,1461043,32,2465
52300,201184,0,0,25
52300,205582,30800,2,1224
52300,205611,0,0,25
52300,214099,3780,1,21
52300,216424,0,0,56
52300,558873,0,0,27
52300,563689,0,0,2
52361,101020,725711,92,546
52361,201486,402314,83,1063
52361,214781,0,0,2
52361,216173,60680,53,1012
52361,216424,3619886,447,16575
52361,507843,1383719,178,3453
52361,510003,70755,19,531
52361,567538,731163,73,3119
52361,567623,6757989,1060,11882
52361,567645,100695,9,110
52373,110365,0,0,48
52373,201632,129421,33,1870
52373,205611,2000,2,86
52373,205761,3250,1,626
52373,301577,12856838,2883,110774
52373,401534,2866434,1734,79245
52373,402279,148940,14,815
52373,502280,11059,1,74
52373,508456,1302140,147,9405
52373,509417,0,0,13
52373,560271,0,0,5
5244,205582,0,0,25
5244,205611,0,0,9
5244,215430,0,0,179
5244,551228,2760205,192,29414
5244,563689,18072,3,345
52454,100181,123532,2,316
52454,101020,0,0,4
52454,200181,127156,11,805
52454,201351,0,0,53
52454,201632,1213735,99,14646
52454,201925,13568417,324,132004
52454,204586,0,0,93
52454,204934,0,0,342
52454,204964,262603,12,5248
52454,205272,47541,2,118
52454,205582,165194,11,576
52454,205611,73526,6,693
52454,205761,0,0,2
52454,206440,0,0,195
52454,207288,5823,1,377
52454,208532,621441,35,1988
52454,210413,0,0,219
52454,212377,218864,13,3970
52454,215913,232272,6,453
52454,216173,0,0,11
52454,216424,11336,1,750
52454,301577,2701011,49,15648
52454,401131,172440,16,2906
52454,401534,0,0,27
52454,402018,0,0,282
52454,402279,9975866,532,94373
52454,408789,74238,6,2125
52454,501098,234510,9,258
52454,502221,36431,2,371
52454,502280,118568,7,893
52454,502835,656334,13,6114
52454,506012,0,0,1639
52454,508456,0,0,2
52454,509417,0,0,124
52454,551180,212368,16,1940
52454,551228,19620,1,410
52454,551732,9130,1,53
52454,551736,0,0,6
52454,554973,57953,1,870
52454,555421,0,0,2
52454,558846,0,0,2
52454,558873,0,0,34
52454,560271,384446,19,3273
52454,562641,0,0,9
52454,563689,11594,1,87
52454,564895,101291,4,1299
52454,567251,0,0,4
52454,567538,0,0,13
52454,567554,0,0,892
52481,205761,42580,18,273
52481,506536,17500,5,219
52481,507843,236000,111,1635
52481,510003,958100,262,10930
52481,565724,256080,46,914
52481,567538,12171400,4155,72780
52481,567554,13960,2,74
525,101954,9260,1,41
525,201351,16580,12,1332
525,214099,11460,16,189
525,506536,987902,521,11074
525,563339,387246760,97804,2177069
525,563342,248866379,58704,1072438
525,567662,881222503,108953,818927
525,567664,1527455165,208412,2160783
52542,201351,9840,7,130
52542,205611,3350,1,128
52542,501098,7190,4,424
52543,100181,0,0,98
52543,100487,0,0,11
52543,101535,0,0,115
52543,200181,0,0,65
52543,201351,41130,9,2870
52543,201632,39970,16,1070
52543,201925,8680,2,916
52543,204586,303940,14,2398
52543,205582,0,0,23
52543,205611,0,0,139
52543,205761,9500,4,1018
52543,207288,0,0,11
52543,207774,0,0,53
52543,210413,0,0,532
52543,212377,0,0,8
52543,214099,0,0,143
52543,214104,0,0,15
52543,215430,153687,8,3197
52543,215913,35000,1,528
52543,216173,0,0,2
52543,216424,22218,8,543
52543,402279,120890,45,1999
52543,407120,60430,13,1363
52543,408789,11060,5,603
52543,501098,742190,82,11524
52543,502280,0,0,5
52543,506536,242210,42,6765
52543,506539,113150,4,396
52543,507515,0,0,227
52543,508456,0,0,17
52543,509417,0,0,91
52543,551228,153560,10,3163
52543,558846,0,0,12
52543,558873,0,0,184
52543,560271,0,0,9
52543,563689,18670,1,49
52543,564647,29060,4,266
52543,567538,59140,18,1807
52578,200181,6253320,147,8525
52578,201632,26763824,9438,521870
52578,205272,224520,72,6559
52578,205761,7425,12,658
52578,551732,13184,8,734
52578,560271,1124746,494,25696
52631,558846,75240,49,2121
52661,206440,632631,255,11248
52661,206471,241386,105,8232
52675,100487,0,0,7
52742,201632,3960,1,638
52742,205272,7920,2,40
52742,551732,1251408,295,9693
52742,551736,6400,1,68
52742,567538,27500,34,1352
52771,200181,2950,1,183
52771,205582,0,0,8
52771,205611,13600,2,251
52771,214781,0,0,44
52771,216173,8100,5,648
52771,216424,0,0,10
52771,502835,7500,3,369
52771,508456,7000,2,176
52771,509434,19750,4,614
52771,510003,94180,16,278
52771,564895,33800,4,201
52771,567251,131340,12,981
52771,567538,0,0,50
52771,567554,0,0,9
52778,100487,718854,485,33776
52788,214781,3500,1,168
52831,206440,533100,109,11115
52831,206471,2789690,723,63340
52850,100992,319330,87,1024
52850,201351,87086,36,513
52850,201486,51870,12,309
52850,201632,59480,8,1390
52850,205761,1573960,264,5225
52850,214099,0,0,23
52850,506539,3994,2,150
52850,567623,50290,11,131
52905,100992,2020,2,67
52905,204586,0,0,125
52905,205761,0,0,95
52905,214781,6600,2,249
52905,216424,0,0,1
52905,506539,76440,50,1477
52905,567645,1972243,1002,17301
5292,100487,3584730,764,62787
5292,207288,97000,20,2052
53036,206440,1097226,123,18282
53036,206471,711370,118,47652
53066,101535,458086,86,4341
53066,201184,124145,17,3280
53066,202502,0,0,64
53066,207288,249920,76,5075
53066,207802,108040,12,487
53066,214099,259800,78,2261
53066,214104,329920,50,2291
53066,407120,0,0,32
53066,506536,7300,1,276
53066,566061,0,0,37
53069,216424,211244,50,921
53069,551732,0,0,155
53069,551736,0,0,158
53069,567538,571200,102,1948
53069,567645,82200,40,1398
53106,101384,1996000,34,1144
53106,101954,0,0,16
53106,110365,0,0,150
53106,214104,86000,8,343
53106,506536,1739000,125,2370
53106,506539,28000,2,56
53106,567645,10000,1,87
53113,201632,0,0,44
53113,204964,0,0,108
53113,208532,10988,8,788
53113,502835,0,0,55
